1.722584504108414682e+00,1.000000000000000000e+00
-5.878496426740058567e-01,0.000000000000000000e+00
-2.171244382598017886e+00,0.000000000000000000e+00
-4.278866363319507871e-01,0.000000000000000000e+00
5.805082457344912239e-01,1.000000000000000000e+00
1.585052380562761432e+00,1.000000000000000000e+00
-2.193547326105247386e+00,0.000000000000000000e+00
-2.944707911622716168e+00,0.000000000000000000e+00
1.393858203684959385e+00,1.000000000000000000e+00
2.845852453672170768e-02,0.000000000000000000e+00
1.528825080307131934e+00,1.000000000000000000e+00
-1.601988023394706140e+00,0.000000000000000000e+00
4.300472157981775290e+00,1.000000000000000000e+00
1.555285389333105561e+00,1.000000000000000000e+00
-5.044601920675049200e-01,0.000000000000000000e+00
-4.178631950372861947e-01,1.000000000000000000e+00
-4.375922758164410009e-01,0.000000000000000000e+00
9.719192739762251287e-01,1.000000000000000000e+00
-1.654291304978470434e+00,0.000000000000000000e+00
5.313058135483739175e-01,1.000000000000000000e+00
-1.929337151574795239e+00,0.000000000000000000e+00
2.626862086487517622e+00,1.000000000000000000e+00
-3.398192346615045434e-01,0.000000000000000000e+00
-2.397772504362216672e-01,0.000000000000000000e+00
4.484992105931533413e-01,1.000000000000000000e+00
-1.001065759796187171e+00,0.000000000000000000e+00
-6.862145530264200932e-01,0.000000000000000000e+00
-1.231327447275898157e+00,0.000000000000000000e+00
1.464529057734165640e+00,1.000000000000000000e+00
5.666482355409647731e-01,0.000000000000000000e+00
1.439596221684048549e+00,1.000000000000000000e+00
1.145987450744742286e+00,0.000000000000000000e+00
9.610177231657791586e-01,1.000000000000000000e+00
-1.209299897637686971e+00,0.000000000000000000e+00
1.754450756903860764e+00,1.000000000000000000e+00
3.571098618062968466e+00,1.000000000000000000e+00
2.323199707484891352e+00,1.000000000000000000e+00
1.395599424022718527e+00,1.000000000000000000e+00
1.289846745071469458e+00,1.000000000000000000e+00
1.766399251979536178e+00,1.000000000000000000e+00
2.831050077768939577e+00,1.000000000000000000e+00
2.692356252373943271e+00,1.000000000000000000e+00
1.520860003937755778e+00,1.000000000000000000e+00
2.442665839310613318e+00,1.000000000000000000e+00
-7.168795168162953590e-01,0.000000000000000000e+00
-4.386221812368604756e-01,0.000000000000000000e+00
1.593247598609764948e+00,1.000000000000000000e+00
3.201916654466613998e+00,1.000000000000000000e+00
-5.896187122174030293e-01,0.000000000000000000e+00
-4.767156096237501473e-02,1.000000000000000000e+00
-6.577981050911518857e-02,0.000000000000000000e+00
1.682663494924252712e+00,1.000000000000000000e+00
1.154236010791983347e+00,1.000000000000000000e+00
1.867255197579592130e+00,1.000000000000000000e+00
1.096381080199358315e+00,1.000000000000000000e+00
-1.226178416945652216e+00,0.000000000000000000e+00
1.334741247241478135e+00,1.000000000000000000e+00
2.109674141193019992e+00,1.000000000000000000e+00
-2.245367141915542764e+00,0.000000000000000000e+00
1.138303889576397498e+00,1.000000000000000000e+00
-2.532477789370470411e+00,0.000000000000000000e+00
-3.711983478796554436e-02,1.000000000000000000e+00
-5.298053873261450164e-01,0.000000000000000000e+00
-1.156167110250192476e+00,0.000000000000000000e+00
3.440912638531428591e+00,1.000000000000000000e+00
-3.764784558969630712e+00,0.000000000000000000e+00
-1.402414806309595363e+00,0.000000000000000000e+00
9.016704049200849891e-01,1.000000000000000000e+00
1.633599171764904767e+00,1.000000000000000000e+00
2.168420479450345439e+00,1.000000000000000000e+00
